Agent,Author,Repo,CommitSha,smell_type,smell_name,Method,Line,File,Description
Human,bespokelabsai,curator,b0b45f7a19eb5b285ba0ba0e0e46e6f1b980dac7,implementation,Long statement,main,175,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/bespokelabsai$curator/Human/bespokelabsai$curator/b0b45f7a19eb5b285ba0ba0e0e46e6f1b980dac7/examples/code-execution/math-animation/generate_manim_code.py,A line with 221 chars in main exceeds the maximum length of 120 characters.
Human,bespokelabsai,curator,b0b45f7a19eb5b285ba0ba0e0e46e6f1b980dac7,implementation,Long statement,main,189,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/bespokelabsai$curator/Human/bespokelabsai$curator/b0b45f7a19eb5b285ba0ba0e0e46e6f1b980dac7/examples/code-execution/math-animation/generate_manim_code.py,A line with 129 chars in main exceeds the maximum length of 120 characters.
Human,skypilot-org,skypilot,4e91be1eb3840458dd2441c49fcab53b06c0fce7,implementation,Long statement,test_core_api_sky_launch_fast,430,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/skypilot-org$skypilot/Human/skypilot-org$skypilot/4e91be1eb3840458dd2441c49fcab53b06c0fce7/tests/smoke_tests/test_basic.py,A line with 136 chars in test_core_api_sky_launch_fast exceeds the maximum length of 120 characters.
Human,huggingface,huggingface_hub,bebc1f7a3a79f70b8bbd1e70b33643be990a8a22,implementation,Long identifier,test_prepare_payload_text_to_image,648,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/huggingface$huggingface_hub/Human/huggingface$huggingface_hub/bebc1f7a3a79f70b8bbd1e70b33643be990a8a22/tests/test_inference_providers.py,Identifier'test_prepare_payload_text_to_image' exceeds the maximum length of 30 characters.
Human,marimo-team,marimo,db1a68e134683b898b89614c1349dc9c9fc57c84,implementation,Magic number,test_set_ui_element_value_lensed_with_state,305,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/marimo-team$marimo/Human/marimo-team$marimo/db1a68e134683b898b89614c1349dc9c9fc57c84/tests/_runtime/test_runtime.py,Magic number 5 used in test_set_ui_element_value_lensed_with_state.
OpenAI_Codex,FoundationAgents,AFlow,6488d1a6737c7c1be18266967e09b24cc5df9340,implementation,Magic number,truncatefn,31,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/OpenAI_Codex/FoundationAgents$AFlow/6488d1a6737c7c1be18266967e09b24cc5df9340/scripts/utils/lcb_test.py,Magic number 300 used in truncatefn.
OpenAI_Codex,FoundationAgents,AFlow,6488d1a6737c7c1be18266967e09b24cc5df9340,implementation,Magic number,truncatefn,39,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/OpenAI_Codex/FoundationAgents$AFlow/6488d1a6737c7c1be18266967e09b24cc5df9340/scripts/utils/lcb_test.py,Magic number 2 used in truncatefn.
OpenAI_Codex,FoundationAgents,AFlow,6488d1a6737c7c1be18266967e09b24cc5df9340,implementation,Magic number,truncatefn,39,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/OpenAI_Codex/FoundationAgents$AFlow/6488d1a6737c7c1be18266967e09b24cc5df9340/scripts/utils/lcb_test.py,Magic number 2 used in truncatefn.
Human,unclecode,crawl4ai,137ac014fb986f7df4e3cd8d8598b6120e05a20c,implementation,Long statement,_init_db,229,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/unclecode$crawl4ai/Human/unclecode$crawl4ai/137ac014fb986f7df4e3cd8d8598b6120e05a20c/crawl4ai/utils.py,A line with 286 chars in _init_db exceeds the maximum length of 120 characters.
Human,unclecode,crawl4ai,faa98eefbc4f3f87f8751bbb5c534cba4f8507c1,implementation,Long statement,_init_db,229,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/unclecode$crawl4ai/Human/unclecode$crawl4ai/faa98eefbc4f3f87f8751bbb5c534cba4f8507c1/crawl4ai/utils.py,A line with 286 chars in _init_db exceeds the maximum length of 120 characters.
Human,unclecode,crawl4ai,b4fc60a5552c4c89b6d6893ecd45910eda9219ae,implementation,Long statement,_init_db,229,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/unclecode$crawl4ai/Human/unclecode$crawl4ai/b4fc60a5552c4c89b6d6893ecd45910eda9219ae/crawl4ai/utils.py,A line with 286 chars in _init_db exceeds the maximum length of 120 characters.
Human,unclecode,crawl4ai,f6e25e2a6bae8a1b774b6e71fc98edc460d04b53,implementation,Long statement,_init_db,229,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/unclecode$crawl4ai/Human/unclecode$crawl4ai/f6e25e2a6bae8a1b774b6e71fc98edc460d04b53/crawl4ai/utils.py,A line with 286 chars in _init_db exceeds the maximum length of 120 characters.
Human,livekit,agents,a980a76ce1481a18a07971758948dff8cce47c55,implementation,Long statement,_recognize_task,110,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/livekit$agents/Human/livekit$agents/a980a76ce1481a18a07971758948dff8cce47c55/livekit-agents/livekit/agents/pipeline/human_input.py,A line with 163 chars in _recognize_task exceeds the maximum length of 120 characters.
Human,livekit,agents,a980a76ce1481a18a07971758948dff8cce47c55,implementation,Long statement,_recognize_task,144,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/livekit$agents/Human/livekit$agents/a980a76ce1481a18a07971758948dff8cce47c55/livekit-agents/livekit/agents/pipeline/human_input.py,A line with 127 chars in _recognize_task exceeds the maximum length of 120 characters.
Human,keephq,keep,fdcdc0722565e168466d4a16dde1e7f4bd396865,implementation,Long statement,get_incident_for_grouping_rule,2037,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/keephq$keep/Human/keephq$keep/fdcdc0722565e168466d4a16dde1e7f4bd396865/keep/api/core/db.py,A line with 222 chars in get_incident_for_grouping_rule exceeds the maximum length of 120 characters.
Human,keephq,keep,fdcdc0722565e168466d4a16dde1e7f4bd396865,implementation,Long statement,get_incident_for_grouping_rule,2055,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/keephq$keep/Human/keephq$keep/fdcdc0722565e168466d4a16dde1e7f4bd396865/keep/api/core/db.py,A line with 134 chars in get_incident_for_grouping_rule exceeds the maximum length of 120 characters.
Human,dlt-hub,dlt,5245a42536b4a75ac4455a355ec52fd840e4f487,implementation,Magic number,test_write_delta_table,147,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/dlt-hub$dlt/Human/dlt-hub$dlt/5245a42536b4a75ac4455a355ec52fd840e4f487/tests/libs/test_deltalake.py,Magic number 2 used in test_write_delta_table.
Human,dlt-hub,dlt,5245a42536b4a75ac4455a355ec52fd840e4f487,implementation,Magic number,test_write_delta_table,162,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/dlt-hub$dlt/Human/dlt-hub$dlt/5245a42536b4a75ac4455a355ec52fd840e4f487/tests/libs/test_deltalake.py,Magic number 3 used in test_write_delta_table.
Human,dlt-hub,dlt,5245a42536b4a75ac4455a355ec52fd840e4f487,implementation,Magic number,test_write_delta_table,181,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/dlt-hub$dlt/Human/dlt-hub$dlt/5245a42536b4a75ac4455a355ec52fd840e4f487/tests/libs/test_deltalake.py,Magic number 4 used in test_write_delta_table.
Human,dlt-hub,dlt,5245a42536b4a75ac4455a355ec52fd840e4f487,implementation,Magic number,test_write_delta_table,195,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/dlt-hub$dlt/Human/dlt-hub$dlt/5245a42536b4a75ac4455a355ec52fd840e4f487/tests/libs/test_deltalake.py,Magic number 5 used in test_write_delta_table.
Human,dlt-hub,dlt,5245a42536b4a75ac4455a355ec52fd840e4f487,implementation,Magic number,test_write_delta_table,137,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/dlt-hub$dlt/Human/dlt-hub$dlt/5245a42536b4a75ac4455a355ec52fd840e4f487/tests/libs/test_deltalake.py,Magic number 2 used in test_write_delta_table.
Human,dlt-hub,dlt,5245a42536b4a75ac4455a355ec52fd840e4f487,implementation,Magic number,test_write_delta_table,152,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/dlt-hub$dlt/Human/dlt-hub$dlt/5245a42536b4a75ac4455a355ec52fd840e4f487/tests/libs/test_deltalake.py,Magic number 2 used in test_write_delta_table.
Human,dlt-hub,dlt,5245a42536b4a75ac4455a355ec52fd840e4f487,implementation,Magic number,test_write_delta_table,163,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/dlt-hub$dlt/Human/dlt-hub$dlt/5245a42536b4a75ac4455a355ec52fd840e4f487/tests/libs/test_deltalake.py,Magic number 2 used in test_write_delta_table.
Human,dlt-hub,dlt,5245a42536b4a75ac4455a355ec52fd840e4f487,implementation,Magic number,test_write_delta_table,183,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/dlt-hub$dlt/Human/dlt-hub$dlt/5245a42536b4a75ac4455a355ec52fd840e4f487/tests/libs/test_deltalake.py,Magic number 3 used in test_write_delta_table.
Human,dlt-hub,dlt,5245a42536b4a75ac4455a355ec52fd840e4f487,implementation,Magic number,test_write_delta_table,197,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/dlt-hub$dlt/Human/dlt-hub$dlt/5245a42536b4a75ac4455a355ec52fd840e4f487/tests/libs/test_deltalake.py,Magic number 4 used in test_write_delta_table.
Human,skypilot-org,skypilot,4e91be1eb3840458dd2441c49fcab53b06c0fce7,implementation,Empty catch block,_handle_jobs_queue_request,1574,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/skypilot-org$skypilot/Human/skypilot-org$skypilot/4e91be1eb3840458dd2441c49fcab53b06c0fce7/sky/cli.py,Empty catch block found in _handle_jobs_queue_request.
Human,skypilot-org,skypilot,43d0b9e33922a83ea73ed6888cbcae1763bc94cf,implementation,Empty catch block,_handle_jobs_queue_request,1574,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/skypilot-org$skypilot/Human/skypilot-org$skypilot/43d0b9e33922a83ea73ed6888cbcae1763bc94cf/sky/cli.py,Empty catch block found in _handle_jobs_queue_request.
Human,livekit,agents,1bc6b3c44653b1b9e280e032f41ef37682b00870,design,Multifaceted abstraction,,81,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/livekit$agents/Human/livekit$agents/1bc6b3c44653b1b9e280e032f41ef37682b00870/livekit-agents/livekit/agents/debug/tracing.py,"Class 'Tracing' has a high LCOM value of 1, indicating it may have multiple responsibilities."
Human,pytorch,pytorch,d3524ecdd6b23b1283bd5fbbfcafc8f1bb311be7,implementation,Long parameter list,rnn_cell_checkSizes,6310 - 6345,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/pytorch$pytorch/Human/pytorch$pytorch/d3524ecdd6b23b1283bd5fbbfcafc8f1bb311be7/torch/_meta_registrations.py,"rnn_cell_checkSizes has 6 parameters, exceeding the max of 5."
Devin,AgentOps-AI,agentops,4f98abd0de94d18410022fb6bd6f9148ca72b48a,implementation,Long statement,test_multiple_sessions,67,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Devin/AgentOps-AI$agentops/4f98abd0de94d18410022fb6bd6f9148ca72b48a/tests/integration/test_openai_instrumentation.py,A line with 128 chars in test_multiple_sessions exceeds the maximum length of 120 characters.
Human,microsoft,graphrag,ad4cdd685f4457acf06126e37594835f6d098b6b,implementation,Long parameter list,run_extract_claims,87 - 142,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/microsoft$graphrag/Human/microsoft$graphrag/ad4cdd685f4457acf06126e37594835f6d098b6b/graphrag/index/operations/extract_covariates/extract_covariates.py,"run_extract_claims has 6 parameters, exceeding the max of 5."
Human,skypilot-org,skypilot,4e91be1eb3840458dd2441c49fcab53b06c0fce7,implementation,Long statement,terminate_gcp_replica,352,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/skypilot-org$skypilot/Human/skypilot-org$skypilot/4e91be1eb3840458dd2441c49fcab53b06c0fce7/tests/smoke_tests/smoke_tests_utils.py,A line with 135 chars in terminate_gcp_replica exceeds the maximum length of 120 characters.
Human,getsentry,sentry-python,189e4a912ef922f400ef422d0827deac1fe1bab5,design,Deficient encapsulation,,46,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/getsentry$sentry-python/Human/getsentry$sentry-python/189e4a912ef922f400ef422d0827deac1fe1bab5/sentry_sdk/integrations/chalice.py,Class 'EventSourceHandler' accesses non-public code elements __call__ from __call__
Human,getsentry,sentry-python,189e4a912ef922f400ef422d0827deac1fe1bab5,design,Deficient encapsulation,,43,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/getsentry$sentry-python/Human/getsentry$sentry-python/189e4a912ef922f400ef422d0827deac1fe1bab5/sentry_sdk/integrations/chalice.py,Class 'EventSourceHandler' accesses non-public code elements _make_request_event_processor from __call__
Human,getsentry,sentry-python,189e4a912ef922f400ef422d0827deac1fe1bab5,design,Deficient encapsulation,,111,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/getsentry$sentry-python/Human/getsentry$sentry-python/189e4a912ef922f400ef422d0827deac1fe1bab5/sentry_sdk/integrations/chalice.py,Class 'ChaliceIntegration' accesses non-public code elements _get_view_function_response from setup_once
Human,getsentry,sentry-python,189e4a912ef922f400ef422d0827deac1fe1bab5,design,Deficient encapsulation,,116,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/getsentry$sentry-python/Human/getsentry$sentry-python/189e4a912ef922f400ef422d0827deac1fe1bab5/sentry_sdk/integrations/chalice.py,Class 'ChaliceIntegration' accesses non-public code elements _get_view_function_response from setup_once
Human,getsentry,sentry-python,189e4a912ef922f400ef422d0827deac1fe1bab5,design,Deficient encapsulation,,74,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/getsentry$sentry-python/Human/getsentry$sentry-python/189e4a912ef922f400ef422d0827deac1fe1bab5/sentry_sdk/integrations/chalice.py,Module 'chalice' accesses non-public code elements _make_request_event_processor from _get_view_function_response
Human,skypilot-org,skypilot,4e91be1eb3840458dd2441c49fcab53b06c0fce7,implementation,Complex method,_execute_storage_mounts,4979 - 5086,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/skypilot-org$skypilot/Human/skypilot-org$skypilot/4e91be1eb3840458dd2441c49fcab53b06c0fce7/sky/backends/cloud_vm_ray_backend.py,"Method '_execute_storage_mounts' has a cyclomatic complexity of 11, exceeding the max of 6."
Human,BerriAI,litellm,6f32189093976dc71c8d8a1669d87992bc0aa64d,implementation,Long statement,test_embedding_caching_azure,508,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/BerriAI$litellm/Human/BerriAI$litellm/6f32189093976dc71c8d8a1669d87992bc0aa64d/tests/local_testing/test_caching.py,A line with 195 chars in test_embedding_caching_azure exceeds the maximum length of 120 characters.
Human,BerriAI,litellm,6f32189093976dc71c8d8a1669d87992bc0aa64d,implementation,Long statement,test_embedding_caching_azure,521,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/BerriAI$litellm/Human/BerriAI$litellm/6f32189093976dc71c8d8a1669d87992bc0aa64d/tests/local_testing/test_caching.py,A line with 195 chars in test_embedding_caching_azure exceeds the maximum length of 120 characters.
Human,livekit,agents,1bbbdfd048ea922d0202837cd41047e5f614b015,implementation,Complex method,__init__,32 - 72,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/livekit$agents/Human/livekit$agents/1bbbdfd048ea922d0202837cd41047e5f614b015/livekit-agents/livekit/agents/pipeline/agent_task.py,"Method '__init__' has a cyclomatic complexity of 8, exceeding the max of 6."
Human,livekit,agents,96decf9183f44b60d99e3aee34a9900dcd544aba,implementation,Complex method,__init__,48 - 90,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/livekit$agents/Human/livekit$agents/96decf9183f44b60d99e3aee34a9900dcd544aba/livekit-agents/livekit/agents/pipeline/agent_task.py,"Method '__init__' has a cyclomatic complexity of 13, exceeding the max of 6."
Human,livekit,agents,54ef4cec8372b9ef28ec1b99498a9379433de896,implementation,Complex method,__init__,32 - 72,/home/gilberto/Documents/AI-DEV-Analysis/analysis_of_datasets/before_files_changed/Human/livekit$agents/Human/livekit$agents/54ef4cec8372b9ef28ec1b99498a9379433de896/livekit-agents/livekit/agents/pipeline/agent_task.py,"Method '__init__' has a cyclomatic complexity of 8, exceeding the max of 6."
